passo,valor,antigo_saldo_pessoa1,novo_saldo_pessoa1,antigo_saldo_pessoa2,novo_saldo_pessoa2,fraude,tipo_transacao_debito,tipo_transacao_deposito,tipo_transacao_pagamento,tipo_transacao_saqu,tipo_transacao_saque,tipo_transacao_transferencia
252,640717.37,38262.5,0.0,2155968.59,2796685.96,0.0,False,False,False,False,False,True
252,7231.4,201488.0,194256.6,0.0,0.0,0.0,False,False,True,False,False,False
252,20174.35,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False
252,168280.16,134.0,0.0,306333.32,474613.48,0.0,False,False,False,False,True,False
252,132665.2,914910.18,1047575.37,1000938.93,868273.74,0.0,False,True,False,False,False,False
252,2023606.22,1620.48,0.0,4278728.37,6302334.59,0.0,False,False,False,False,False,True
252,29228.59,42090.0,12861.41,270202.4,299430.99,0.0,False,False,False,False,True,False
252,780839.54,7016.0,0.0,770585.5,1551425.04,0.0,False,False,False,False,False,True
252,87389.5,0.0,0.0,653047.47,740436.97,0.0,False,False,False,False,True,False
252,182165.7,431883.0,249717.3,146137.05,328302.75,0.0,False,False,False,False,True,False
252,143753.75,577058.0,433304.25,2925825.42,3069579.17,0.0,False,False,False,False,True,False
252,65997.84,505853.56,571851.41,300944.06,234946.22,0.0,False,True,False,False,False,False
252,765.19,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False
252,2155.4,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False
252,2495.11,100050.32,97555.21,0.0,0.0,0.0,False,False,True,False,False,False
252,223899.89,4058951.09,4282850.98,2474210.89,2250311.0,0.0,False,True,False,False,False,False
252,162307.35,17360.0,0.0,311485.7,857746.5,0.0,False,False,False,False,True,False
252,57484.76,26.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False
252,207475.83,6092628.34,6300104.17,386313.82,178837.99,0.0,False,True,False,False,False,False
252,13270.91,55813.93,42543.02,0.0,0.0,0.0,False,False,True,False,False,False
252,547596.17,34624.87,0.0,1727454.33,2275050.5,0.0,False,False,False,False,True,False
252,197353.6,25359.0,0.0,322560.32,519913.92,0.0,False,False,False,False,True,False
252,452825.72,0.0,0.0,8826879.86,9279705.58,0.0,False,False,False,False,True,False
252,1251026.92,31305.0,0.0,12435.42,1263462.33,0.0,False,False,False,False,False,True
252,101505.8,177.0,0.0,226865.49,328371.28,0.0,False,False,False,False,True,False
252,26520.88,49232.0,22711.12,0.0,0.0,0.0,False,False,True,False,False,False
252,45581.3,21921.0,0.0,0.0,45581.3,0.0,False,False,False,False,True,False
252,43873.07,0.0,0.0,4282641.97,4326515.04,0.0,False,False,False,False,True,False
252,30014.31,0.0,0.0,686531.6,716545.91,0.0,False,False,False,False,True,False
252,282122.7,416095.0,133972.3,0.0,282122.7,0.0,False,False,False,False,True,False
252,37602.5,0.0,0.0,1473001.84,1510604.35,0.0,False,False,False,False,True,False
252,137798.1,100.0,0.0,121601.95,259400.05,0.0,False,False,False,False,True,False
252,7298.88,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False
252,189643.74,910513.34,1100157.08,372924.08,183280.34,0.0,False,True,False,False,False,False
252,128446.88,168560.0,40113.12,0.0,128446.88,0.0,False,False,False,False,True,False
252,286281.07,0.0,0.0,1439162.91,1725443.97,0.0,False,False,False,False,True,False
252,115744.1,0.0,0.0,291000.18,406744.28,0.0,False,False,False,False,True,False
252,121998.81,0.0,0.0,2777833.48,2899832.3,0.0,False,False,False,False,True,False
252,45332.95,0.0,0.0,120514.79,165847.74,0.0,False,False,False,False,True,False
252,236092.7,1090.0,0.0,0.0,236092.7,0.0,False,False,False,False,True,False
252,247291.44,510307.51,263016.07,1489524.26,1736815.7,0.0,False,False,False,False,False,True
252,156194.58,128.0,0.0,0.0,156194.58,0.0,False,False,False,False,True,False
252,34242.22,0.0,0.0,3931265.43,3965507.65,0.0,False,False,False,False,True,False
252,39727.4,19982.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False
252,152259.14,4880.0,0.0,0.0,152259.14,0.0,False,False,False,False,True,False
252,866969.04,3104.0,0.0,1894563.84,2761532.88,0.0,False,False,False,False,False,True
252,44770.14,0.0,0.0,414055.83,458825.97,0.0,False,False,False,False,True,False
252,584640.14,117042.0,0.0,562362.95,1147003.09,0.0,False,False,False,False,True,False
252,267181.3,11015.0,278196.3,17602.91,0.0,0.0,False,True,False,False,False,False
252,1488.67,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False
252,198397.63,46742.0,0.0,119696.69,318094.32,0.0,False,False,False,False,True,False
252,159400.85,1037285.47,1196686.32,595603.49,436202.64,0.0,False,True,False,False,False,False
252,67937.83,508014.0,440076.17,0.0,67937.83,0.0,False,False,False,False,True,False
252,123202.05,100695.0,0.0,0.0,123202.05,0.0,False,False,False,False,True,False
252,303465.14,3025053.74,3328518.88,3473384.62,3169919.48,0.0,False,True,False,False,False,False
252,109546.64,7959495.59,8069042.23,2326674.37,2217127.72,0.0,False,True,False,False,False,False
252,50738.35,19983.0,0.0,161026.69,211765.04,0.0,False,False,False,False,True,False
252,72219.24,19255044.26,19327263.49,114506.88,42287.64,0.0,False,True,False,False,False,False
252,20937.62,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False
252,86758.33,30302.0,0.0,808725.95,895484.29,0.0,False,False,False,False,True,False
252,10377.4,35030.0,24652.6,0.0,0.0,0.0,False,False,True,False,False,False
252,207814.07,1931.0,0.0,93848.93,371896.95,0.0,False,False,False,False,True,False
252,17096.35,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False
252,21872.85,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False
252,100610.4,0.0,0.0,3411318.53,3511928.93,0.0,False,False,False,False,True,False
252,40514.6,105296.83,64782.23,209097.81,249612.41,0.0,False,False,False,False,True,False
252,80.29,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False
252,192.89,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False
252,42741.66,11228.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False
252,318127.27,31232.0,0.0,0.0,318127.27,0.0,False,False,False,False,False,True
252,18860.43,98319.0,79458.57,0.0,0.0,0.0,False,False,True,False,False,False
253,93736.17,74493.0,168229.17,5064627.33,4970891.16,0.0,False,True,False,False,False,False
253,173451.65,8006582.13,8180033.78,3121861.64,2948409.98,0.0,False,True,False,False,False,False
253,52229.27,8180033.78,8232263.05,233260.18,181030.91,0.0,False,True,False,False,False,False
253,171447.36,151241.0,322688.36,0.0,0.0,0.0,False,True,False,False,False,False
253,24107.79,52050.0,27942.21,0.0,0.0,0.0,False,False,True,False,False,False
253,90546.29,53216.87,143763.17,166743.4,76197.11,0.0,False,True,False,False,False,False
253,83337.23,7028.0,90365.23,1068391.91,985054.68,0.0,False,True,False,False,False,False
253,4676.59,128500.27,123823.68,0.0,0.0,0.0,False,False,True,False,False,False
253,690510.31,690510.31,0.0,0.0,0.0,1.0,False,False,False,False,False,True
253,690510.31,690510.31,0.0,53206.61,743716.92,1.0,False,False,False,False,True,False
253,333238.52,0.0,0.0,450514.31,783752.83,0.0,False,False,False,False,False,True
253,209216.96,1345105.56,1554322.52,9049262.26,8840045.3,0.0,False,True,False,False,False,False
253,697006.63,0.0,0.0,7108086.74,7805093.37,0.0,False,False,False,False,False,True
253,18388.81,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False
253,112815.99,0.0,0.0,262124.57,374940.55,0.0,False,False,False,False,True,False
253,1631116.1,318631.28,0.0,3258270.19,4889386.29,0.0,False,False,False,False,False,True
253,129745.3,28087145.2,28216890.5,224472.74,94727.44,0.0,False,True,False,False,False,False
253,6483.5,316463.74,309980.24,0.0,0.0,0.0,False,False,True,False,False,False
253,330843.66,8722349.53,9053193.19,2715862.87,2385019.21,0.0,False,True,False,False,False,False
253,203988.39,30020.0,234008.39,0.0,0.0,0.0,False,True,False,False,False,False
253,65002.05,0.0,0.0,127887.57,192889.62,0.0,False,False,False,False,True,False
253,157628.35,157628.35,0.0,0.0,0.0,1.0,False,False,False,False,False,True
253,157628.35,157628.35,0.0,17051087.32,17208715.67,1.0,False,False,False,False,True,False
253,421149.27,0.0,0.0,7005172.42,7426321.69,0.0,False,False,False,False,True,False
253,118507.44,160521.3,279028.74,653422.9,534915.46,0.0,False,True,False,False,False,False
253,19130.55,9429.93,0.0,0.0,0.0,0.0,False,False,True,False,False,False
253,180403.51,1646049.13,1826452.63,445402.23,264998.72,0.0,False,True,False,False,False,False
253,524291.95,11410.0,0.0,30026.08,554318.03,0.0,False,False,False,False,True,False
253,19329.93,26105.0,6775.07,0.0,0.0,0.0,False,False,True,False,False,False
253,19048.16,50442.0,31393.84,287869.22,306917.38,0.0,False,False,False,False,True,False
253,278580.48,8062.0,0.0,0.0,278580.48,0.0,False,False,False,False,True,False
253,95894.68,2754977.89,2850872.57,677795.75,581901.07,0.0,False,True,False,False,False,False
253,50256.51,5040799.13,5091055.64,467254.69,416998.18,0.0,False,True,False,False,False,False
253,30514.15,3288458.6,3318972.75,446893.69,416379.54,0.0,False,True,False,False,False,False
253,66073.15,237740.0,171666.85,588135.63,654208.78,0.0,False,False,False,False,True,False
253,5695.85,14970.0,9274.15,0.0,0.0,0.0,False,False,True,False,False,False
253,9681.65,46789.89,37108.24,0.0,0.0,0.0,False,False,True,False,False,False
253,8393.16,0.0,0.0,123422.4,131815.56,0.0,False,False,False,False,True,False
253,81638.34,0.0,0.0,357578.76,439217.09,0.0,False,False,False,False,False,True
253,6109.03,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False
253,7937.96,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False
253,138190.61,11100.0,149290.61,341098.21,202907.6,0.0,False,True,False,False,False,False
253,3452.34,427451.05,423998.71,0.0,0.0,0.0,False,False,True,False,False,False
253,52256.45,25667.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False
253,83124.13,0.0,0.0,268161.26,351285.38,0.0,False,False,False,False,True,False
253,210712.11,0.0,0.0,4199931.44,4410643.54,0.0,False,False,False,False,True,False
253,21001.98,6061.0,0.0,0.0,21001.98,0.0,False,False,False,False,True,False
253,412.08,210319.19,209907.1,0.0,0.0,0.0,False,False,True,False,False,False
253,325264.31,0.0,0.0,753582.79,1078847.1,0.0,False,False,False,False,False,True
253,1536490.42,10405.0,0.0,3569675.22,5106165.65,0.0,False,False,False,False,False,True
253,311806.37,0.0,0.0,3168429.81,3480236.18,0.0,False,False,False,False,True,False
253,7744.62,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False
253,17229.25,31671.0,14441.75,237465.0,254694.24,0.0,False,False,False,False,False,True
253,312585.78,72405.0,0.0,935144.43,1247730.21,0.0,False,False,False,False,True,False
253,132769.55,75461.0,208230.55,0.0,0.0,0.0,False,True,False,False,False,False
253,67212.3,0.0,0.0,470207.98,537420.28,0.0,False,False,False,False,True,False
253,93688.69,33948.0,0.0,1036696.27,1130384.97,0.0,False,False,False,False,True,False
253,55498.79,0.0,0.0,230180.65,285679.45,0.0,False,False,False,False,True,False
253,46336.33,0.0,0.0,145929.69,192266.03,0.0,False,False,False,False,False,True
253,46030.65,118502.0,72471.35,259116.79,305147.43,0.0,False,False,False,False,True,False
253,168622.3,168622.3,0.0,0.0,0.0,1.0,False,False,False,False,False,True
253,168622.3,168622.3,0.0,941451.87,1110074.16,1.0,False,False,False,False,True,False
253,373660.83,12682.0,0.0,3057358.74,3431019.57,0.0,False,False,False,False,True,False
253,254865.52,961126.0,706260.48,132022.42,386887.94,0.0,False,False,False,False,True,False
253,160657.03,1372931.45,1533588.48,2220322.72,2059665.69,0.0,False,True,False,False,False,False
253,24247.38,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False
253,261018.27,51087.0,0.0,52153.26,313171.53,0.0,False,False,False,False,True,False
253,37108.41,16014.0,0.0,0.0,37108.41,0.0,False,False,False,False,True,False
253,717.2,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False
253,168455.76,168455.76,0.0,0.0,0.0,1.0,False,False,False,False,False,True
253,168455.76,168455.76,0.0,468448.82,636904.58,1.0,False,False,False,False,True,False
253,57932.82,0.0,0.0,821291.24,879224.07,0.0,False,False,False,False,True,False
253,368631.01,1545.0,0.0,2364048.61,2732679.62,0.0,False,False,False,False,True,False
253,121196.81,0.0,0.0,507620.24,628817.04,0.0,False,False,False,False,True,False
253,481715.07,692630.0,210914.93,287887.59,769602.66,0.0,False,False,False,False,True,False
253,3516.68,88946.22,85429.54,0.0,0.0,0.0,False,False,True,False,False,False
253,334709.36,2051.0,0.0,865549.16,1200258.52,0.0,False,False,False,False,True,False
253,156899.46,30760.0,0.0,0.0,156899.46,0.0,False,False,False,False,True,False
253,50803.27,0.0,0.0,328686.55,379489.82,0.0,False,False,False,False,True,False
253,291594.81,25800.0,317394.81,2919241.86,2627647.04,0.0,False,True,False,False,False,False
253,2415826.18,2415826.18,0.0,0.0,0.0,1.0,False,False,False,False,False,True
253,2415826.18,2415826.18,0.0,389260.33,2805086.51,1.0,False,False,False,False,True,False
253,23301.82,5341863.35,5365165.18,66774.52,43472.7,0.0,False,True,False,False,False,False
253,30068.98,322915.0,352983.98,176737.22,146668.24,0.0,False,True,False,False,False,False
253,134352.36,0.0,0.0,13384485.38,13518837.74,0.0,False,False,False,False,False,True
253,114210.96,15543.0,129753.96,0.0,0.0,0.0,False,True,False,False,False,False
253,167303.23,0.0,0.0,171899.35,339202.58,0.0,False,False,False,False,False,True
253,14635.49,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False
253,319934.43,0.0,0.0,8627403.55,8947337.98,0.0,False,False,False,False,True,False
253,560307.38,0.0,0.0,722443.58,1282750.96,0.0,False,False,False,False,True,False
253,104651.9,134513.0,29861.1,549912.75,654564.65,0.0,False,False,False,False,True,False
253,317436.38,50564.0,368000.38,0.0,0.0,0.0,False,True,False,False,False,False
253,2112022.62,9975.0,0.0,0.0,2112022.62,0.0,False,False,False,False,False,True
253,26844.45,10420.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False
253,182792.74,25079.0,207871.74,0.0,0.0,0.0,False,True,False,False,False,False
253,47948.11,2261694.84,2309642.94,194386.84,240971.86,0.0,False,True,False,False,False,False
253,153007.21,0.0,0.0,769775.98,922783.19,0.0,False,False,False,False,True,False
253,68380.44,31489.0,0.0,157629.22,146467.78,0.0,True,False,False,False,False,False
253,240688.99,305492.69,64803.7,3450032.47,3690721.46,0.0,False,False,False,False,False,True
253,165908.34,0.0,0.0,4066078.69,4231987.03,0.0,False,False,False,False,False,True
253,118219.84,5675.0,123894.84,0.0,0.0,0.0,False,True,False,False,False,False
253,523265.62,21567.0,0.0,588399.53,1111665.15,0.0,False,False,False,False,True,False
253,231296.77,93322.2,0.0,3506941.02,3738237.79,0.0,False,False,False,False,True,False
253,294061.98,0.0,0.0,1078757.5,1372819.48,0.0,False,False,False,False,False,True
253,118080.49,262.0,118342.49,15469.6,0.0,0.0,False,True,False,False,False,False
253,27540.95,661.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False
253,231.93,317118.71,316886.78,0.0,0.0,0.0,False,False,True,False,False,False
253,421586.01,17169.0,0.0,0.0,421586.01,0.0,False,False,False,False,True,False
253,1993.82,264022.21,262028.39,0.0,0.0,0.0,False,False,True,False,False,False
253,58513.57,8450.0,0.0,2146827.74,2205341.31,0.0,False,False,False,False,True,False
253,50584.93,5070.0,0.0,570725.74,621310.66,0.0,False,False,False,False,True,False
253,3273.21,30316.0,27042.79,0.0,0.0,0.0,False,False,True,False,False,False
253,148786.06,0.0,0.0,1712178.34,1851603.07,0.0,False,False,False,False,True,False
253,107887.11,3445789.37,3553676.48,1042820.07,934932.96,0.0,False,True,False,False,False,False
254,276924.89,0.0,0.0,495032.92,771957.8,0.0,False,False,False,False,True,False
254,5928.49,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False
254,39197.65,0.0,0.0,4841646.5,4880844.15,0.0,False,False,False,False,True,False
254,204820.24,0.0,0.0,1665734.22,1870554.46,0.0,False,False,False,False,True,False
254,3528.55,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False
254,15759.44,649.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False
254,74789.49,2794802.12,2869591.61,1102661.63,1027872.14,0.0,False,True,False,False,False,False
254,790459.52,0.0,0.0,2673526.47,3463985.99,0.0,False,False,False,False,False,True
254,3991.19,8807.99,4816.8,0.0,0.0,0.0,False,False,True,False,False,False
254,105238.37,16033.0,0.0,53426.21,158664.58,0.0,False,False,False,False,False,True
254,194284.86,276969.68,82684.82,356700.18,550985.04,0.0,False,False,False,False,False,True
254,31072.54,53156.0,22083.46,440139.3,471211.84,0.0,False,False,False,False,True,False
254,8922.31,117900.33,108978.02,0.0,0.0,0.0,False,False,True,False,False,False
254,8709.03,51259.0,42549.97,0.0,0.0,0.0,False,False,True,False,False,False
254,11356.77,274217.28,262860.52,0.0,0.0,0.0,False,False,True,False,False,False
254,115282.39,51798.0,0.0,1346319.04,1461601.43,0.0,False,False,False,False,True,False
254,280836.72,68078.0,0.0,0.0,280836.72,0.0,False,False,False,False,True,False
254,174585.26,0.0,0.0,4868410.82,5042996.08,0.0,False,False,False,False,True,False
254,96708.3,52965.0,0.0,109844.69,206552.99,0.0,False,False,False,False,True,False
254,8797.91,52284.0,43486.09,0.0,0.0,0.0,False,False,True,False,False,False
254,76500.15,959828.74,1036328.89,330398.68,253898.53,0.0,False,True,False,False,False,False
254,12331.03,52786.0,40454.97,0.0,0.0,0.0,False,False,True,False,False,False
254,102624.88,0.0,0.0,1641874.45,1744499.33,0.0,False,False,False,False,False,True
254,57536.28,16916.0,0.0,0.0,57536.28,0.0,False,False,False,False,True,False
254,639166.85,22775.0,0.0,7499474.12,8138640.97,0.0,False,False,False,False,False,True
254,111635.29,0.0,0.0,161505.62,273140.91,0.0,False,False,False,False,True,False
254,2231.71,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False
254,15481.82,81639.0,66157.18,0.0,0.0,0.0,False,False,True,False,False,False
254,233694.04,6277417.59,6511111.63,521645.15,287951.1,0.0,False,True,False,False,False,False
254,68834.42,7730685.41,7799519.83,622146.97,553312.55,0.0,False,True,False,False,False,False
254,42435.61,20786157.82,20828593.43,5217084.81,5174649.2,0.0,False,True,False,False,False,False
254,145935.55,23063628.94,23209564.49,1393429.04,1247493.49,0.0,False,True,False,False,False,False
254,308108.85,0.0,0.0,619094.22,927203.07,0.0,False,False,False,False,False,True
254,319403.35,3342.0,0.0,1286124.82,1605528.17,0.0,False,False,False,False,True,False
254,4785.46,97828.48,93043.02,0.0,0.0,0.0,False,False,True,False,False,False
254,288698.4,15209.0,0.0,1913775.87,2202474.28,0.0,False,False,False,False,True,False
254,213768.16,0.0,0.0,300316.49,514084.65,0.0,False,False,False,False,True,False
254,288175.52,4447651.0,4735826.52,449493.46,161317.94,0.0,False,True,False,False,False,False
254,541115.02,541115.02,0.0,0.0,0.0,1.0,False,False,False,False,False,True
254,541115.02,541115.02,0.0,51607.15,592722.17,1.0,False,False,False,False,True,False
254,5894.16,84426.25,78532.09,0.0,0.0,0.0,False,False,True,False,False,False
254,591159.5,591159.5,0.0,0.0,0.0,1.0,False,False,False,False,False,True
254,591159.5,591159.5,0.0,0.0,591159.5,1.0,False,False,False,False,True,False
254,21437.4,46231.0,24793.6,0.0,0.0,0.0,False,False,True,False,False,False
254,173509.45,0.0,0.0,1672724.07,1846233.53,0.0,False,False,False,False,True,False
254,5318.53,11427.0,6108.47,0.0,0.0,0.0,False,False,True,False,False,False
254,22034.1,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False
254,6894.34,0.0,0.0,498416.65,505310.99,0.0,False,False,False,False,True,False
254,306668.16,4506520.57,4813188.73,1197856.64,891188.48,0.0,False,True,False,False,False,False
254,653949.74,653949.74,0.0,0.0,0.0,1.0,False,False,False,False,False,True
254,653949.74,653949.74,0.0,1404475.93,2058425.67,1.0,False,False,False,False,True,False
254,297463.1,21449.0,0.0,6315.12,303778.22,0.0,False,False,False,False,True,False
254,4784.19,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False
254,18548.58,21962.0,3413.42,0.0,0.0,0.0,False,False,True,False,False,False
254,94867.15,11314.0,0.0,34773.88,129641.03,0.0,False,False,False,False,True,False
254,22081.14,3435412.81,3457493.95,352601.32,330520.17,0.0,False,True,False,False,False,False
254,250544.96,88.0,0.0,2085661.25,2336206.21,0.0,False,False,False,False,True,False
254,164288.9,0.0,0.0,360347.64,524636.54,0.0,False,False,False,False,True,False
254,153331.44,0.0,0.0,945444.87,1098776.31,0.0,False,False,False,False,True,False
254,188274.16,495633.0,307358.84,2743967.82,2932241.98,0.0,False,False,False,False,True,False
254,278182.77,6305.0,0.0,935855.43,1214038.2,0.0,False,False,False,False,True,False
254,120369.34,51948.0,172317.34,0.0,0.0,0.0,False,True,False,False,False,False
254,329731.06,19567.0,349298.06,2870589.19,2540858.13,0.0,False,True,False,False,False,False
254,146077.16,5349444.72,5495521.88,3145606.43,2999529.27,0.0,False,True,False,False,False,False
254,503916.13,0.0,0.0,6600388.94,7104305.07,0.0,False,False,False,False,True,False
254,38322.55,0.0,0.0,129014.28,167336.84,0.0,False,False,False,False,True,False
254,26783.77,6016738.59,6043522.35,445091.1,418307.33,0.0,False,True,False,False,False,False
254,13911.17,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False
254,900362.48,900362.48,0.0,0.0,0.0,1.0,False,False,False,False,False,True
254,900362.48,900362.48,0.0,0.0,900362.48,1.0,False,False,False,False,True,False
254,1877.88,0.0,0.0,6481256.15,6483134.03,0.0,False,False,False,False,True,False
254,92267.9,40096.0,132363.9,1893769.14,1801501.24,0.0,False,True,False,False,False,False
254,8074.33,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False
254,363009.11,0.0,0.0,2186108.03,2549117.13,0.0,False,False,False,False,False,True
254,7869.62,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False
254,419491.78,72.0,0.0,0.0,419491.78,0.0,False,False,False,False,False,True
254,4512.48,78091.92,73579.44,0.0,0.0,0.0,False,False,True,False,False,False
254,10789.0,10789.0,0.0,0.0,0.0,1.0,False,False,False,False,False,True
254,10789.0,10789.0,0.0,67807.87,78596.87,1.0,False,False,False,False,True,False
254,304729.1,0.0,0.0,2077327.69,2382056.8,0.0,False,False,False,False,True,False
254,27499.15,0.0,0.0,746264.59,773763.74,0.0,False,False,False,False,True,False
254,1276.65,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False
254,10655.63,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False
254,322357.54,9343607.63,9665965.17,527110.11,204752.57,0.0,False,True,False,False,False,False
254,199596.0,22192.0,221788.0,10759.56,0.0,0.0,False,True,False,False,False,False
254,7713.36,12018.0,4304.64,0.0,0.0,0.0,False,False,True,False,False,False
254,191185.72,19922.0,0.0,0.0,191185.72,0.0,False,False,False,False,True,False
254,2365.25,0.0,0.0,49678.73,52043.98,0.0,False,False,False,False,False,True
254,7511.37,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False
254,20858.02,2725631.07,2746489.08,3842037.62,3821179.6,0.0,False,True,False,False,False,False
254,11273.43,29997.0,18723.57,0.0,0.0,0.0,False,False,True,False,False,False
254,220280.7,285.0,220565.7,27160.79,0.0,0.0,False,True,False,False,False,False
254,47435.95,1000687.5,1048123.45,84568.81,37132.86,0.0,False,True,False,False,False,False
254,419.76,85891.0,85471.24,0.0,0.0,0.0,False,False,True,False,False,False
254,21330.7,695.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False
254,239383.94,0.0,0.0,350741.12,590125.06,0.0,False,False,False,False,True,False
254,431415.45,2172949.41,2604364.86,2467375.79,2035960.34,0.0,False,True,False,False,False,False
254,173855.92,0.0,0.0,909985.17,1083841.09,0.0,False,False,False,False,True,False
254,171062.86,0.0,0.0,5720922.85,5891985.71,0.0,False,False,False,False,True,False
254,14710.66,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False
254,21957.08,50358.0,28400.92,0.0,0.0,0.0,False,False,True,False,False,False
254,17087.04,40364.0,23276.96,0.0,0.0,0.0,False,False,True,False,False,False
254,29334.3,220037.32,190703.02,2541752.69,2571086.99,0.0,False,False,False,False,True,False
254,6875.52,12591.0,5715.48,0.0,0.0,0.0,False,False,True,False,False,False
254,8146.0,292393.31,284247.31,0.0,0.0,0.0,False,False,True,False,False,False
254,20498.2,49746.0,29247.8,0.0,0.0,0.0,False,False,True,False,False,False
254,127311.65,9187333.54,9314645.19,2029627.99,1902316.35,0.0,False,True,False,False,False,False
254,11939.45,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False
254,7396.59,146135.96,138739.38,0.0,0.0,0.0,False,False,True,False,False,False
254,82185.83,10495.0,92680.83,1093924.39,1011738.56,0.0,False,True,False,False,False,False
255,288950.68,53879.0,0.0,0.0,288950.68,0.0,False,False,False,False,True,False
255,3876.51,239745.0,235868.49,0.0,0.0,0.0,False,False,True,False,False,False
255,79882.79,31203.0,0.0,954430.49,1034313.28,0.0,False,False,False,False,True,False
255,84547.79,1479597.71,1564145.5,1045302.83,960755.04,0.0,False,True,False,False,False,False
255,132738.06,401235.59,268497.53,6145192.75,6277930.81,0.0,False,False,False,False,True,False
255,25141.52,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False
255,141138.27,101099.0,0.0,0.0,141138.27,0.0,False,False,False,False,True,False
255,11038.31,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False
255,181440.4,26640743.97,26822184.38,265763.6,84323.19,0.0,False,True,False,False,False,False
255,448600.8,60564.0,509164.8,5751307.13,5302706.33,0.0,False,True,False,False,False,False
255,2677.09,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False
255,33003.95,0.0,0.0,743934.25,776938.2,0.0,False,False,False,False,True,False
255,27719.5,0.0,0.0,1911888.94,1939608.43,0.0,False,False,False,False,True,False
255,34131.89,25148.0,0.0,82584.56,116716.45,0.0,False,False,False,False,True,False
255,58854.51,4987319.7,5046174.21,509609.94,450755.43,0.0,False,True,False,False,False,False
255,26447.99,0.0,0.0,345493.11,371941.1,0.0,False,False,False,False,True,False
255,10100.57,5548.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False
255,212256.02,42412.0,0.0,0.0,212256.02,0.0,False,False,False,False,True,False
255,211969.3,1628910.42,1840879.72,740505.85,528536.55,0.0,False,True,False,False,False,False
255,27810.24,88.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False
255,80091.04,0.0,0.0,1182604.39,1020008.32,0.0,False,False,False,False,True,False
255,38223.11,38223.11,0.0,0.0,0.0,1.0,False,False,False,False,False,True
255,38223.11,38223.11,0.0,115485.32,153708.43,1.0,False,False,False,False,True,False
255,223776.52,1785700.02,2009476.54,412497.26,188720.75,0.0,False,True,False,False,False,False
255,1157.42,1680512.49,1681669.91,277926.19,276768.77,0.0,False,True,False,False,False,False
255,3075.51,70645.0,73720.51,26497104.05,26494028.54,0.0,False,True,False,False,False,False
255,57199.16,0.0,0.0,172792.93,229992.09,0.0,False,False,False,False,True,False
255,78038.51,272330.0,194291.49,0.0,78038.51,0.0,False,False,False,False,True,False
255,218770.54,0.0,0.0,572871.33,791641.87,0.0,False,False,False,False,True,False
255,396035.89,19872.0,415907.89,3604593.3,3208557.41,0.0,False,True,False,False,False,False
255,489425.33,0.0,0.0,1794975.17,2284400.5,0.0,False,False,False,False,False,True
255,269297.92,0.0,0.0,2979640.9,3248938.81,0.0,False,False,False,False,False,True
255,204047.05,1422294.13,1626341.18,654214.74,450167.69,0.0,False,True,False,False,False,False
255,333119.41,138496.0,0.0,2408309.06,2741428.47,0.0,False,False,False,False,True,False
